doc_id,section_nr,section,paragraph_nr,sentence_nr,sentence,country,data_year
netherlands_2014,7,Upper house,1,1,"The public debate about the role and function of the indirectly elected upper house or senate in the Dutch parliamentary system continued in 2014. At the request of the lower house (made in 2013), the Minister of the Interior and Kingdom Relations presented an international comparison of bicameral systems in September 2014. Disappointed by the fact that the report was technical and did not provide any views of the cabinet, the chair of the parliamentary group of the Liberal Party in the upper house advocated the establishment of a state commission that would review the functioning of Dutch parliamentary democracy.",Netherlands 2014,2014
netherlands_2014,7,Upper house,1,2,Prime Minister Mark Rutte adopted this proposal.,Netherlands 2014,2014
netherlands_2014,7,Upper house,1,3,The composition and tasks of the commission would be determined after consultation with the chairs of the parliamentary groups in both houses – which was not realised in 2014.,Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,1,"In April, the upper house accepted two parliamentary initiatives by MPs from D66, GL and the Labour Party to introduce a consultative and a binding referendum.",Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,2,"Both had to be initiated by citizens; the former concerned proposed legislation, the latter legislation already adopted by parliament.",Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,3,In early 2013 the lower house had agreed to the two legislative proposals.,Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,4,The introduction of the binding referendum required an amendment of the constitution.,Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,5,This could only be adopted with a second reading after the next elections for the lower and upper house.,Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,6,"The senate had made two demands: first, the introduction of a turnout threshold for a consultative referendum; and second, the abolition of the existing corrective referendum law when the binding referendum had been accepted.",Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,7,"The navette, a bill meant to remedy the referendum bill on these two points, was accepted by the lower house in November; the upper house has to decide in 2015. On 1 May 2013, a new party finance law had come into force.",Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,8,"The law provided for the establishment of a committee of supervision on the finances of political parties, which should provide solicited and unsolicited advice to the Minister of the Interior and Kingdom Relations regarding the implementation of the law.",Netherlands 2014,2014
netherlands_2014,8,Institutional changes,1,9,"The commission was installed on 27 March 2014; Liesbeth Spies, the former Interior Minister of the Interior and Kingdom Relations (CDA), was appointed chair of the commission.",Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,1,"In April, the upper house accepted two parliamentary initiatives by MPs from D66, GL and the Labour Party to introduce a consultative and a binding referendum.",Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,2,"Both had to be initiated by citizens; the former concerned proposed legislation, the latter legislation already adopted by parliament.",Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,3,In early 2013 the lower house had agreed to the two legislative proposals.,Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,4,The introduction of the binding referendum required an amendment of the constitution.,Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,5,This could only be adopted with a second reading after the next elections for the lower and upper house.,Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,6,"The senate had made two demands: first, the introduction of a turnout threshold for a consultative referendum; and second, the abolition of the existing corrective referendum law when the binding referendum had been accepted.",Netherlands 2014,2014
netherlands_2014,9,Referendum law,1,7,"The navette, a bill meant to remedy the referendum bill on these two points, was accepted by the lower house in November; the upper house has to decide in 2015.",Netherlands 2014,2014
netherlands_2014,10,Party finance law,1,1,"On 1 May 2013, a new party finance law had come into force.",Netherlands 2014,2014
netherlands_2014,10,Party finance law,1,2,"The law provided for the establishment of a committee of supervision on the finances of political parties, which should provide solicited and unsolicited advice to the Minister of the Interior and Kingdom Relations regarding the implementation of the law.",Netherlands 2014,2014
netherlands_2014,10,Party finance law,1,3,"The commission was installed on 27 March 2014; Liesbeth Spies, the former Interior Minister of the Interior and Kingdom Relations (CDA), was appointed chair of the commission.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,1,"As in 2013, the Dutch government essentially operated like a minority cabinet, striking deals with the opposition parties – this time on healthcare, welfare, student grants and the 2015 budget.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,2,"The first deal, made public on 3 February, concerned a new law that integrated a number of social security laws.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,3,"The deal was struck between the coalition and the so‐called ‘constructive opposition’ (i.e., D66, SGP and CU). These parties had also brokered three deals in 2013. The new law restricted access to welfare benefits, limited protection for disabled people who were (partially) able to work and decentralised social security to municipalities.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,4,The second agreement between the government parties and the three constructive opposition parties was presented on 17 April and concerned a major reform of healthcare which would be voted on in separate bills.,Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,5,"On 17 December, the senate vetoed one of these bills.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,6,"The crucial ‘no’ votes did not come from (constructive) opposition parties, but from three Labour senators.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,7,This unexpected defeat brought the governing coalition to the brink of a crisis.,Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,8,"Both Minister of Health, Welfare and Sport Edith Schippers and the rebel Labour senators were unwilling to compromise.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,9,"The coalition found a way out: in 2015, the same measure would be proposed again in a slightly different garb.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,10,"The coalition parties also announced that if the senators voted against the measure again, it would be partially implemented through an executive action.",Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,11,The leaders of the constructive opposition parties and the Speaker of the Senate announced their opposition to such a move.,Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,12,The uneasy compromise between Labour and the Liberals left many issues unresolved.,Netherlands 2014,2014
netherlands_2014,11,Issues in national politics,1,13,"The third deal was struck between the two government parties, D66 and GL. They agreed to replace the existing system of student grants with a system of student loans.",Netherlands 2014,2014
